date,order_book_id,weight
2021-06-10,603098.XSHG,0.010198683507074641
2021-06-10,603126.XSHG,0.007142595230948422
2021-06-10,603300.XSHG,0.01924113609425944
2021-06-10,603486.XSHG,0.009123108556447945
2021-06-10,603778.XSHG,0.01043182818757158
2021-06-10,603801.XSHG,0.009140759597732835
2021-06-10,603877.XSHG,0.010532686054437098
2021-06-10,688198.XSHG,0.00973895634203766
2021-06-10,688202.XSHG,0.007330194935946986
2021-06-11,000027.XSHE,0.00936879554383126
2021-06-11,000069.XSHE,0.01692953487251848
2021-06-11,000883.XSHE,0.01465278938521092
2021-06-11,000966.XSHE,0.009345982360599771
2021-06-11,002192.XSHE,0.00980061408696836
2021-06-11,002372.XSHE,0.012532886447503482
2021-06-11,002534.XSHE,0.010574646250887127
2021-06-11,002568.XSHE,0.010458137781469588
2021-06-11,002612.XSHE,0.005852697993316565
2021-06-11,002658.XSHE,0.009786222396899658
2021-06-11,002810.XSHE,0.009824084311075615
2021-06-11,002876.XSHE,0.01272269470017943
2021-06-11,300137.XSHE,0.010271119393022695
2021-06-11,300390.XSHE,0.00836589088947898
2021-06-11,600025.XSHG,0.01774238881697554
2021-06-11,600507.XSHG,0.011036796478163179
2021-06-11,600578.XSHG,0.015972026997215723
2021-06-11,600744.XSHG,0.007916792034879449
2021-06-11,600780.XSHG,0.015280615596793173
2021-06-11,600917.XSHG,0.014400716272071672
2021-06-11,601158.XSHG,0.02544278950333
2021-06-11,603098.XSHG,0.010768746049610626
2021-06-11,603126.XSHG,0.007541835583375808
2021-06-11,603300.XSHG,0.02031663284396892
2021-06-11,603486.XSHG,0.00963305108539424
2021-06-11,603778.XSHG,0.011014922514969858
2021-06-11,603801.XSHG,0.009651688743968146
2021-06-11,603877.XSHG,0.011121417902793864
2021-06-11,688198.XSHG,0.010283322113378417
2021-06-11,688202.XSHG,0.007739921304999587
2021-06-15,000027.XSHE,0.009365920872221555
2021-06-15,000069.XSHE,0.01692434030369308
2021-06-15,000883.XSHE,0.014648293400913729
2021-06-15,000966.XSHE,0.009343114688866396
2021-06-15,002192.XSHE,0.009797606918443691
2021-06-15,002372.XSHE,0.012529040922997186
2021-06-15,002534.XSHE,0.010571401582432374
2021-06-15,002568.XSHE,0.01045492886185659
2021-06-15,002612.XSHE,0.005850902182458824
2021-06-15,002658.XSHE,0.009783219644244954
2021-06-15,002810.XSHE,0.009821069941071674
2021-06-15,002876.XSHE,0.01271879093591406
2021-06-15,300137.XSHE,0.0102679678571416
2021-06-15,300390.XSHE,0.008363323943822266
2021-06-15,600025.XSHG,0.017736944836350507
2021-06-15,600507.XSHG,0.011033410005980128
2021-06-15,600578.XSHG,0.01596712622503604
2021-06-15,600744.XSHG,0.007914362888336957
2021-06-15,600780.XSHG,0.015275926973626041
2021-06-15,600917.XSHG,0.014396297632553595
2021-06-15,601158.XSHG,0.0254349827725379
2021-06-15,603098.XSHG,0.010765441824601539
2021-06-15,603126.XSHG,0.007539521486485214
